EGAN00001069183	Niger-Congo_Bantu_South	0.001759	0.215018	0.221255	0.000010	0.561957
EGAN00001069184	Niger-Congo_Bantu_South	0.003589	0.230475	0.172583	0.000010	0.593343
EGAN00001069185	Niger-Congo_Bantu_South	0.001652	0.211329	0.242214	0.001621	0.543184
EGAN00001069186	Niger-Congo_Bantu_South	0.000012	0.221318	0.218162	0.000010	0.560498
EGAN00001069187	Niger-Congo_Bantu_South	0.001425	0.215337	0.224169	0.000370	0.558698
EGAN00001069188	Niger-Congo_Bantu_South	0.004239	0.211731	0.224641	0.002035	0.557354
EGAN00001069189	Niger-Congo_Bantu_South	0.019572	0.191458	0.252383	0.030352	0.506235
EGAN00001069190	Niger-Congo_Bantu_South	0.000629	0.214365	0.224120	0.001343	0.559544
EGAN00001069193	Niger-Congo_Bantu_South	0.008108	0.207833	0.224512	0.001079	0.558468
EGAN00001069194	Niger-Congo_Bantu_South	0.000054	0.199060	0.222639	0.000010	0.578236
EGAN00001069195	Niger-Congo_Bantu_South	0.000013	0.232608	0.217694	0.000010	0.549675
EGAN00001069196	Niger-Congo_Bantu_South	0.005115	0.217139	0.211567	0.000010	0.566170
EGAN00001069197	Niger-Congo_Bantu_South	0.000497	0.227231	0.210992	0.000010	0.561271
EGAN00001069198	Niger-Congo_Bantu_South	0.000010	0.203943	0.232596	0.000010	0.563442
EGAN00001069199	Niger-Congo_Bantu_South	0.001906	0.216124	0.228071	0.003575	0.550324
EGAN00001069200	Niger-Congo_Bantu_South	0.000450	0.222140	0.206189	0.000842	0.570379
EGAN00001069201	Niger-Congo_Bantu_South	0.000774	0.220431	0.228893	0.000010	0.549893
EGAN00001069202	Niger-Congo_Bantu_South	0.000010	0.218286	0.209492	0.002190	0.570022
EGAN00001071672	Afro-Asiatic_Cushitic	0.024737	0.441432	0.054131	0.479004	0.000696
EGAN00001071678	Afro-Asiatic_Cushitic	0.012291	0.428052	0.051393	0.508254	0.000010
EGAN00001071679	Afro-Asiatic_Cushitic	0.017482	0.442559	0.041959	0.497990	0.000010
EGAN00001071689	Afro-Asiatic_Cushitic	0.021102	0.430542	0.052306	0.496041	0.000010
