EGAN00001044439	Afro-Asiatic_Semitic	0.484928	0.041837	0.016044	0.000010	0.000010	0.354544	0.102627
EGAN00001044440	Afro-Asiatic_Semitic	0.481082	0.063673	0.002642	0.000010	0.000010	0.352896	0.099687
EGAN00001044441	Afro-Asiatic_Semitic	0.502717	0.053017	0.001346	0.000010	0.000010	0.341418	0.101482
EGAN00001044442	Afro-Asiatic_Semitic	0.496930	0.062500	0.000010	0.000010	0.000010	0.338900	0.101639
EGAN00001044443	Afro-Asiatic_Semitic	0.448417	0.058093	0.008948	0.000010	0.000010	0.378065	0.106457
EGAN00001068937	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.247598	0.481286	0.206896	0.064190
EGAN00001068938	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.231178	0.459927	0.231709	0.077156
EGAN00001068943	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.250034	0.451080	0.248359	0.050497
EGAN00001068947	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.236486	0.485831	0.218938	0.058715
EGAN00001068950	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.254703	0.485706	0.207233	0.052328
EGAN00001068954	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.231318	0.465512	0.244744	0.058396
EGAN00001068957	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.251269	0.466942	0.214640	0.067120
EGAN00001068959	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.250738	0.485909	0.206406	0.056918
EGAN00001068962	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.249288	0.442400	0.243829	0.064453
EGAN00001068963	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.236306	0.445820	0.246533	0.071312
EGAN00001068964	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.239409	0.452591	0.254916	0.053053
EGAN00001068965	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.266730	0.436064	0.244783	0.052394
EGAN00001068966	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.214663	0.482141	0.248112	0.055054
EGAN00001068967	Niger-Congo_Bantu_South	0.000010	0.000010	0.000287	0.246346	0.441162	0.261295	0.050890
EGAN00001068968	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.227760	0.487344	0.227609	0.057257
EGAN00001068969	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.255380	0.464534	0.216768	0.063288
EGAN00001068970	Niger-Congo_Bantu_South	0.000010	0.000010	0.000010	0.220941	0.481220	0.250007	0.047802
